"X","song_id","society_id","line_1","line_10","line_11","line_12","line_13","line_14","line_15","line_16","line_17","line_18","line_19","line_2","line_20","line_21","line_22","line_23","line_24","line_25","line_26","line_27","line_28","line_29","line_3","line_30","line_31","line_32","line_33","line_34","line_35","line_36","line_37","line_4","line_5","line_6","line_7","line_8","line_9","Society_latitude","Society_longitude","Area_latitude","Area_longitude","Region","Division","Subregion","Area","society","alternative_names","People","People2","People3","Focal_years","cantometrics_samplesize","minutage_samplesize","parlametrics_samplesize","phonotactics_samplesize","Koppen_climate_terrain","Koppen_code","Arensberglomax_taxon","Language","Language_nearsubfamily","Language_largersubfamily","Language_family","Glottocode","Country","dplace_id","EA_cu..UPDATE","EA_Prov_name","EA_Prov_.","EA_.","Culture_Wiki","Society_summary","Notes_1","Culture.Sources","Local_latitude","Local_longitude","Homeland_latitude","Homeland_longitude","Preferred_name","Society_location","Audio_notes","Duration","Audio_file","archivalsource_id","Song","Genre","Song_notes","Performers","Instruments","Vocalist_gender","Lyrics","Living_metadata","Recorded_by","Year","Publisher","Publcation_collection","Repository","Classification_notes","Metadata_notes","Sources","Source_tag","new","notes","group_id","PopName","phylogeny.glottocode","Priority.ranking.for.review","pairing.glottocode","SelectGJB","glottocodeProxyGJB","MorePopsPerGlottocode","commentsChiara","samplePopID","geographicRegion","publication","country","lat","lon","QualityAverage","inDataset","samplesize","glottolog.node1","glottolog.NAME","QualityAverageNEW","samplesizeNEW","median_F_hom","varianc_F_hom","median_proportionHET","n","differentiation","ornamentation","rhythm","dynamics","tension"
11,114,24795,0.916666666666667,0.25,0.4,0.166666666666667,0.4,0,0.666666666666667,0.166666666666667,0.5,0.714285714285714,0.5,0.625,0.5,0.5,0.6,0,0.4,0.5,0.666666666666667,0.666666666666667,1,0,0.0909090909090909,0.75,0,0,0.6,0.5,0.75,0.25,0.75,1,0.75,1,0.25,0,0,-13.65,-172.36,-13.67,-172.02,"Oceania","Polynesia","Samoa","Samoan Islands","Samoa","Samoan","E Polynesian Austronesian","nan","Polynesian Peoples","1957; 1960; 1992;",16,NA,1,NA,"Tropical Rainforest","Af","AH-Eastern Maritimes","Samoan","Tokelau-Fijian","Malayo-Polynesian","Austronesian","samo1305","Samoa",NA,"Ii1","Western Polynesia",129,"56160","wiki","The Samoan people  are Polynesian native group indigenous to the Samoan Islands. Throughout Eastern Polynesia the Samoan people and their culture shape a crucial link and bridge in the building and spreading of Polynesian culture  including religion and language.",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap  @Ethnosmo @WikiSamoans  @Glottosamo1305",-14.2,-169.55,NA,NA,"Samoa","Manu'a Islands  American Samoa",NA,"0:01:08","T5429R41","T155.4","Samoan Song 2","Responsorial Song","Call and response","Male leader  male chorus  drums","Male Voice; Male Voices; Drums","Men","nan",NA,"Ann Rothschild-Mayer","1957","Previously Unpublished","Ann Rothschild-Mayer Collection  Archives of Folk and Primitive Music of Indiana University","The Archives of Traditional Music  Indiana University  Bloomington; Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","Dubbed from The Archives of Traditional Music  Indiana University","@ARMC1957SamoanSong2",NA,NA,"24795samo1305samo1305",NA,"samo1305",7,"samo1305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0.110238891696977,-0.060285434958947,0.0154258853894365,-0.122320904415957,-0.0628062180673861
12,115,24795,0.416666666666667,0,0.4,0.166666666666667,0,0,0.666666666666667,0.416666666666667,0.5,0.857142857142857,0.25,0,0.5,0.5,0.8,0,0.4,0.25,0.333333333333333,0,0.333333333333333,0,0,1,0,0.25,0.8,0.5,0.75,0.25,0.75,1,1,1,0,0,0,-13.65,-172.36,-13.67,-172.02,"Oceania","Polynesia","Samoa","Samoan Islands","Samoa","Samoan","E Polynesian Austronesian","nan","Polynesian Peoples","1957; 1960; 1992;",16,NA,1,NA,"Tropical Rainforest","Af","AH-Eastern Maritimes","Samoan","Tokelau-Fijian","Malayo-Polynesian","Austronesian","samo1305","Samoa",NA,"Ii1","Western Polynesia",129,"56160","wiki","The Samoan people  are Polynesian native group indigenous to the Samoan Islands. Throughout Eastern Polynesia the Samoan people and their culture shape a crucial link and bridge in the building and spreading of Polynesian culture  including religion and language.",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap  @Ethnosmo @WikiSamoans  @Glottosamo1305",-14.2,-169.55,NA,NA,"Samoa","Manu'a Islands  American Samoa",NA,"0:02:00","T5429R42","T158.1","Samoan Song 1",NA,"nan","Female chorus","Female Voices","Women","nan",NA,"Ann Rothschild-Mayer","1957","Previously Unpublished","Ann Rothschild-Mayer Collection  Archives of Folk and Primitive Music of Indiana University","The Archives of Traditional Music  Indiana University  Bloomington; Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","Dubbed from The Archives of Traditional Music  Indiana University","@ARMC1957SamoanSong1",NA,NA,"24795samo1305samo1305",NA,"samo1305",7,"samo1305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0.172587737690898,-0.183119415900479,0.00442938059510831,-0.180966209077797,-0.173684658087094
13,1,17557,0.0833333333333333,0,0.4,0,0.4,0.666666666666667,0.666666666666667,0,0.75,1,0.75,0.75,0.5,0.75,0,1,0.2,0.5,1,0,0.666666666666667,0.5,0.363636363636364,1,1,1,0,0.75,0.75,0.5,0.75,0.25,0,0,0.75,1,0.75,-6.27,106.79,-7.35,109.71,"Southeast Asia","Island S E Asia","Greater Sundas","Java","South Jakarta","Wòng Jåwå; Tiyang Jawi; Suku Jawa","Javanese","nan","Indonesian Peoples","1952; 1963; 1955-60;",16,NA,1,NA,"Monsoon","Am","PA-East Asian Irrigation","Javanese","Javanesic","Malayo-Polynesian","Austronesian","java1254","Indonesia",NA,"Ib2","Java",103,"38212","wiki","nan",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap   @WikiJavanese  @Glottojava1254",-7.57,110.82,NA,NA,"South Jakarta","Surakarta  Central Java  W C Indonesia",NA,"0:03:28","T5424R43","3A33.30; WFS8.6; WFS8ALT.6","Kembang Mas","Gamelan","Golden Flower  classical Javanese gamelan  pelog composition","Solo female Mardularas (Applying Herself to Harmony)  Gamelan Kangjeng Kjahi Mangunsih (The Most Venerable Sir Practising Love)","Female Voice; Gamelan Kangjeng Kjahi Mangunsih","Women","nan",NA,"Jaap Kunst","1952","Columbia Records","Columbia World Library of Folk and Primitive Music: Volume VII: Indonesia. Columbia Masterworks KL215","Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","Jaap Kunst  author of notes","@CFPM1955Indonesia",NA,NA,"17557java1254java1254",NA,"java1254",2,"java1254",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,0.286975759187201,0.269803951404073,0.146720532654643,0.0231218156862185,0.314927078619062
14,121,10814,0.0833333333333333,0.75,1,0,0,0,0,0.75,1,0,0.25,0,0.75,0.75,0,0.75,0.4,0.5,1,0,1,1,0,0.25,0.5,0.25,0.8,0.75,0.25,0.25,0,0.25,0,0,0,0,0,-40.07,-71.01,-39.18,-71.4,"South America","S South America","Patagonia","S W Argentina/ Araucania  Chile","Mapuche","Kawésqar; Aurcanians","Araucanian","nan","Patagonia Indigenous Peoples","1920; 1964; 1960-67",12,NA,NA,NA,"Cold  Dry Summer  Warm Summer","Dsb","nan","Mapudungun","Mapudungun","Mapudungun","Araucanian","mapu1245","Argentina; Chile",NA,"Sg2","Araucanians",198,NA,"wiki","The Mapuche encompass various groups native to Chile and Argentina with a common social  religious and economic structure  as well as linguistic heritage as Mapudungun speakers. Women are particularly valued and are known for their beautiful textiles; female shamans (machis) are common.",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @Koppen2006UpdatedWorldMap  @Ethnoarn @WikiMapuche  @Glottomapu1245",-38.94,-72.33,NA,NA,"Mapuche","Araucania  Southern Chile",NA,"0:01:30","T5401R27","T151.2","Caballo Moro","War Song","Song of war  first recordings of Mapuche","Marcelina Ñancavilo","Female Voice","Women","nan",NA,"Pedro Humberto Allende","1920","RCA Victor","Pedro Humberto Allende Mapuche Recordings","Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","Dubbings made from Victor pressings at Archives of Traditional Music  Indiana University","@RCAVictor1920AllendeMapuche",NA,NA,"10814mapu1245mapu1245",NA,"mapu1245",3,"mapu1245",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,-0.130365131219838,0.263858227303682,0.241472097614037,-0.12270745642842,-0.106966194043586
15,1219,30077,0.0833333333333333,0,1,0,0,0,0.666666666666667,0.75,0.5,0.142857142857143,0.25,0,0.25,0.25,0,0.5,0.6,0.25,1,0,0.666666666666667,0,0,1,0,0.5,0.2,1,1,0.5,0.25,0.25,0,0,0,0,0,-11.63,130.96,-11.59,133.58,"Australia","Northern Territory","Coastal & Island West Arnhem","Arafura Sea","Tunuvivi","Tiwi; Wongak; Nimara","Tiwi Islanders","nan","Indigenous Australians","1948",1,NA,1,NA,"Tropical Savannah","Aw","C-Australia","Tiwi (language isolate)","Tiwi (language isolate)","Tiwi (language isolate)","Tiwi (language isolate)","tiwi1244","Australia",NA,"Id3","Tropical Australia",108,"9066","wiki","For the Tiwi people  music has built and played an important part of their live features. They sing regarding many important aspects of their lives  as well as cooking  family  hunting  nature and the Australian outback. Their land has been passed down from generation to generation and plays crucial part of their lives; they sing songs about the land praising and expresing their appreciation and love towards it. The Tunuvivi people of the Tiwi Islands in the Arafura Sea live by hunting  fishing  agriculture  native arts  and tourism. Their creation stories place them living on the islands as far back as 7 000 years. Tiwi art includes woodcarvings of birds from Tiwi mythology. Each bird has different meanings: some predict monsoon rains  others warn of cyclones or death.",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottotiwi1244 @Ethnotiw @WikiTiwi",-11.52,131.03,NA,NA,"Tunuvivi","Melville Island  Northern Territory  Australia","78rpm","0:01:18","PENDING","3A8.A2","Mourning Song","Mourning Song","Described as a strong song by the singer  the significance is derived from ritual as a mourning song","Sepnauti Tjipungundi","Male Voice","Men","nan",NA,"A. P. Elkin","1948","Australian Broadcasting Corporation","Aboriginal Music from the Northern Territory of Australia: Side 3 & 4. Australian Broadcasting Corporation NB6523A FSX196 PRX.2709  1950","National Film & Sound Archive  University of Sydney  Australia; Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"T5431R32","Recordings of Indigenous Australians will not be published on this site without permission from tribal representatives.","@ABC1948AboriginalMusicNorthernTerritory",NA,NA,"30077tiwi1244tiwi1244",NA,"tiwi1244",10,"tiwi1244",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.159878496047371,0.0691909914557524,0.0541040171330943,-0.0298611794400685,0.217939679998631
16,122,10814,0.0833333333333333,0.75,0.4,0,0.4,0,0.666666666666667,0,1,1,0,0.5,0.75,0.75,0,0.25,0.8,0.5,0,0,0,0.5,0.0909090909090909,0.25,0,0.5,0.6,0.75,1,0.5,0.75,0.25,0,0,0.25,0,0,-40.07,-71.01,-39.18,-71.4,"South America","S South America","Patagonia","S W Argentina/ Araucania  Chile","Mapuche","Kawésqar; Aurcanians","Araucanian","nan","Patagonia Indigenous Peoples","1920; 1964; 1960-67",12,NA,NA,NA,"Cold  Dry Summer  Warm Summer","Dsb","nan","Mapudungun","Mapudungun","Mapudungun","Araucanian","mapu1245","Argentina; Chile",NA,"Sg2","Araucanians",198,NA,"wiki","The Mapuche encompass various groups native to Chile and Argentina with a common social  religious and economic structure  as well as linguistic heritage as Mapudungun speakers. Women are particularly valued and are known for their beautiful textiles; female shamans (machis) are common.",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @Koppen2006UpdatedWorldMap  @Ethnoarn @WikiMapuche  @Glottomapu1245",-38.94,-72.33,NA,NA,"Mapuche","Araucania  Southern Chile",NA,"0:02:23","T5401R28","T151.3","Ñuque, Ñuyquen y Mamita ","Dance Song","Dance song  first recordings of Mapuche","Martin Huentecura  berimbao","Berimbao",NA,"nan",NA,"Pedro Humberto Allende","1920","RCA Victor","Pedro Humberto Allende Mapuche Recordings","Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","Dubbings made from Victor pressings at Archives of Traditional Music  Indiana University","@RCAVictor1920AllendeMapuche",NA,NA,"10814mapu1245mapu1245",NA,"mapu1245",3,"mapu1245",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,-0.00734350920662411,-0.104388197581116,-0.0636991171337409,-0.000320822145422401,-0.0971111975262818
17,1230,20835,0.583333333333333,0,1,0.166666666666667,0,0,0,0.833333333333333,0.75,0.142857142857143,0.5,0,0.5,0.5,0,0.5,0.2,0.25,1,0,0.666666666666667,0.5,0,1,0.5,0,0.6,0.25,0,0.25,0.75,0.5,1,1,0,0,0,-38.29,176.54,-38.97,175.39,"Oceania","New Zealand","New Zealand","North Island","Maori","Paratonga","E Polynesian Austronesian","nan","Polynesian Peoples","1919; 1949; 1950; 1950-55; Before 1909",13,8,NA,9,"Temperate Oceanic","Cfb","I-Amazon","Maori","Tokelau-Fijian","Malayo-Polynesian","Austronesian","maor1246","New Zealand",NA,"Ij2","Southern Polynesia",130,"25425","wiki","The Māori people are the native Polynesian people of New Zealand. The Māori migrated from Polynesia to New Zealand in the 13th century C.E. Centuries of isolation resulted in their developing their own language and creating a unique culture with a rich mythology and distinctive art forms rooted in Polynesia. A warrior society developed and war between clans was common. Māori exhibit their heritage and cultural Polynesian identity through song and dance.  ",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap  @Ethnomri @WikiMaori  @Glottomaor1246",-39.23,175.6,NA,NA,"Maori","Ngāti Porou  North Island  New Zealand",NA,"0:01:44","T5429R11","3A21.B1","Kia Mate Koe E Wai E","Chant","Maori chant","Ngatiporou chorus  male leader  mixed chorus","Male Voice; Mixed Voices","Mixed adults","nan",NA,"Sir Apirana T. Ngata","1919","Kiwi Records","Authentic Maori Chants: Record No. 3. Kiwi Records EC10","Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","nan","@Kiwi1958AuthenticMaoriChants",NA,NA,"20835maor1246maor1246",NA,"maor1246",7,"maor1246",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0.222650764258702,0.100578639030803,0.249890477943113,-0.233158543894592,-0.0844244964270898
18,123,10814,0.0833333333333333,0,1,0,0,0,0.333333333333333,0,1,0,0,0,0.75,0.75,0,0.75,0.4,0.25,1,0,1,0.5,0,1,0.5,0.25,0.6,0.5,0.75,0.75,0.25,0.25,0,0,0,0,0,-40.07,-71.01,-39.18,-71.4,"South America","S South America","Patagonia","S W Argentina/ Araucania  Chile","Mapuche","Kawésqar; Aurcanians","Araucanian","nan","Patagonia Indigenous Peoples","1920; 1964; 1960-67",12,NA,NA,NA,"Cold  Dry Summer  Warm Summer","Dsb","nan","Mapudungun","Mapudungun","Mapudungun","Araucanian","mapu1245","Argentina; Chile",NA,"Sg2","Araucanians",198,NA,"wiki","The Mapuche encompass various groups native to Chile and Argentina with a common social  religious and economic structure  as well as linguistic heritage as Mapudungun speakers. Women are particularly valued and are known for their beautiful textiles; female shamans (machis) are common.",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @Koppen2006UpdatedWorldMap  @Ethnoarn @WikiMapuche  @Glottomapu1245",-38.94,-72.33,NA,NA,"Mapuche","Araucania  Southern Chile",NA,"0:01:53","T5401R29","T151.1","Masiñancu, Diez Aguilas",NA,"First recordings of the Mapuche","Marcelina Ñancavilo  female solo","Female Voice","Women","nan",NA,"Pedro Humberto Allende","1920","RCA Victor","Pedro Humberto Allende Mapuche Recordings","Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","Dubbings made from Victor pressings at Archives of Traditional Music  Indiana University","@RCAVictor1920AllendeMapuche",NA,NA,"10814mapu1245mapu1245",NA,"mapu1245",3,"mapu1245",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,0.110660105535268,0.196405411119539,0.220039113054289,0.0337978191318971,-0.033473306982917
19,1231,20835,0.416666666666667,0,0.4,0.166666666666667,0,0,0.666666666666667,0.833333333333333,0.75,0,0,0,0.25,0.5,0,0,0.6,0.25,0,0,0,0.5,0,1,0,0.25,0.6,0.25,0,0.25,0.75,0.5,1,1,0,0,0,-38.29,176.54,-38.97,175.39,"Oceania","New Zealand","New Zealand","North Island","Maori","Paratonga","E Polynesian Austronesian","nan","Polynesian Peoples","1919; 1949; 1950; 1950-55; Before 1909",13,8,NA,9,"Temperate Oceanic","Cfb","I-Amazon","Maori","Tokelau-Fijian","Malayo-Polynesian","Austronesian","maor1246","New Zealand",NA,"Ij2","Southern Polynesia",130,"25425","wiki","The Māori people are the native Polynesian people of New Zealand. The Māori migrated from Polynesia to New Zealand in the 13th century C.E. Centuries of isolation resulted in their developing their own language and creating a unique culture with a rich mythology and distinctive art forms rooted in Polynesia. A warrior society developed and war between clans was common. Māori exhibit their heritage and cultural Polynesian identity through song and dance.  ",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap  @Ethnomri @WikiMaori  @Glottomaor1246",-39.23,175.6,NA,NA,"Maori","Ngāti Porou  North Island  New Zealand",NA,"0:01:56","T5429R09","3A21.A1","Kati Ra E Koro Te Takoto I Raro Ra","Lament; Mourning Song; Chant; Song About Leadership","Maori chant  used as a special lament for the passing of Sir Apirana Ngata","Ngatiporou elders  male leader  mixed chorus","Male Voice; Mixed Voices","Mixed adults","nan",NA,"Sir Apirana T. Ngata","1919","Kiwi Records","Authentic Maori Chants: Record No. 3. Kiwi Records EC10","Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","nan","@Kiwi1958AuthenticMaoriChants",NA,NA,"20835maor1246maor1246",NA,"maor1246",7,"maor1246",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0.165321917018793,-0.176786200031994,-0.0180106413073978,-0.210580091550941,-0.165451381062917
20,1232,20835,0.583333333333333,0,1,0.166666666666667,0,0,0,0.916666666666667,0.75,0.142857142857143,0,0,0.25,0.5,0,0.5,0.2,0.25,1,0,1,0,0,1,0,0.25,0.6,0.5,0,0.25,0.75,0.5,1,1,0,0,0,-38.29,176.54,-38.97,175.39,"Oceania","New Zealand","New Zealand","North Island","Maori","Paratonga","E Polynesian Austronesian","nan","Polynesian Peoples","1919; 1949; 1950; 1950-55; Before 1909",13,8,NA,9,"Temperate Oceanic","Cfb","I-Amazon","Maori","Tokelau-Fijian","Malayo-Polynesian","Austronesian","maor1246","New Zealand",NA,"Ij2","Southern Polynesia",130,"25425","wiki","The Māori people are the native Polynesian people of New Zealand. The Māori migrated from Polynesia to New Zealand in the 13th century C.E. Centuries of isolation resulted in their developing their own language and creating a unique culture with a rich mythology and distinctive art forms rooted in Polynesia. A warrior society developed and war between clans was common. Māori exhibit their heritage and cultural Polynesian identity through song and dance.  ",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap  @Ethnomri @WikiMaori  @Glottomaor1246",-39.23,175.6,NA,NA,"Maori","Ngāti Porou  North Island  New Zealand",NA,"0:03:00","T5429R10","3A21.A3","E Hika Hoki, E Kuika Nei","Chant","Moari Chant","Ngatiporou chorus  female leader  mixed chorus","Female Voice; Mixed Voices","Mixed adults","nan",NA,"Sir Apirana T. Ngata","1919","Kiwi Records","Authentic Maori Chants: Record No. 3. Kiwi Records EC10","Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","nan","@Kiwi1958AuthenticMaoriChants",NA,NA,"20835maor1246maor1246",NA,"maor1246",7,"maor1246",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0.254212485781412,0.0638730563036863,0.232872680538804,-0.228649007583346,-0.0329586529986736
21,1244,13993,0.833333333333333,0.75,0.8,0.166666666666667,0.2,0,0.333333333333333,0.166666666666667,0.75,1,0,0.625,0.75,0.75,0,0.5,0.6,1,0,0,0.666666666666667,0,0.0909090909090909,0.25,0.5,0.25,0.2,1,1,1,0.25,0.5,0.5,0.75,0.25,0,0,34.57,-98.42,34.66,-98.5,"North America","United States","Great Plains/ Central US","Comanche Cty  Oklahoma","Nʉmʉnʉʉ","Comanche; Numunuu","Comanche Uto-Aztecan","nan","Plains Peoples","1940-50",4,NA,NA,NA,"Warm Oceanic Humid Subtropical","Cfa","HF-Plains","Comanche                    ","Central Numic","Northern Uto-Aztecan","Uto-Aztecan","coma1245","United States",NA,"Ne3","Southern Plains",160,"43318","wiki","nan",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottocoma1245 @Ethnocom @WikiComanche",34.6,-98.39,NA,NA,"Nʉmʉnʉʉ","Lawton  Oklahoma",NA,"0:02:45","PENDING","1B16.A1","Raiding Song","Raiding Song; War Song","Raiding song  opening with war cry and speech by the leader of the party: We are going on a warpath/All of you sing/You are going to see a land that you have never seen before/We are going to enjoy a feast on a young colt","Albert Attocknie","Male Voice","Men","nan",NA,"Willard Rhodes","1940-50","Library of Congress","Folk Music Of The United States: Plains - Cheyenne  Kiowa  Caddo  Wichita  Pawnee. Archive of Folk Song AFS L39","Archive of Folk Culture  American Folklife Center  Library of Congress; Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"T5407R63","Song text is sung in English; Recordings of indigenous North Americans will not be published on this site without permission from tribal representatives.","@AFS1982Plains",NA,NA,"13993coma1245coma1245",NA,"coma1245",10,"coma1245",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,-0.0825449007942187,0.135854086370055,0.0040327234468954,0.332378735751308,0.200264728732514
22,1361,19262,1,1,0.8,0.833333333333333,0.2,0.166666666666667,1,1,0.5,0,1,0.75,1,1,1,0,0.4,0.25,0,0,1,1,0.363636363636364,0,1,0,1,0,0.25,0,0,1,1,1,0.5,1,1,-21.92,18.01,-20.54,20.57,"Africa","Southern Africa","W & C Southern Africa","Angola/ Botswana/ Namibia/ South Africa/ Zambia","Juǀʼhoansi","Juǀʼhoan; Dzuǀʼoasi; Zû-ǀhoa; Southeastern ǃXuun; Zhul'hoasi; Zhulhoasiǃ; Xun; Kung; iKung; Bushmen","S Savannah Hunter Gatherers/ San Khoisan","African Hunter-Gatherers","Southern African Peoples","1953; 1961; 1982; 1995; 1950s",20,7,1,12,"Semi Arid Steppe Hot","BSh","C-Africa","South-Eastern Ju (also known as Juǀʼhoan)","South-Eastern Ju","Ju-Kung","Kx'a","juho1239","Namibia",NA,"Aa1","Bushmen",2,"15947","wiki","nan",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottojuho1239 @Ethnoktz @Wiki!Kung",-19.73,20.46,NA,NA,"Juǀʼhoansi","Nyae Nyae region  Northeast Namibia",NA,"0:00:59","T5521R16","T1250.1; WFS1B.16","Honey Song","Honey Song; Hocket","Honey song","Mixed chorus  hocketing  beaten stones","Mixed Voices; Hocketing; Beaten Stones","Mixed adults","nan",NA,"Nicholas England","1961","Previously Unpublished","Nicholas England Collection of audio recordings from 1951-1961 both originals and duplicates of audio tapes recorded during the John Marshall Ju/’hoan Bushman Expeditions 1950-2000","The John Marshall Ju/’hoan Bushman Film and Video Collection 1950-2000  Human Studies Film Archives  Smithsonian Institution  Washington  D.C.; copy in the Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","nan","@JMJBC1961HoneySong",NA,NA,"19262Ju_hoan_Southjuho1239juho1239","Ju_hoan_North","juho1239",5,"juho1239","YES","0","YES","could you distinguish the two JuHoan? The north one is also called ǂKxʼauǁʼein",NA,"AFRICA","PickrellNatureCommunications2012","Namibia",-18.93725689,21.45244764,595003,"AUGUST_2018",16,"kxaa1236","Kxa",595003,16,0.053105,0.000168329373333333,0.2402462925,19,-0.329428713448812,0.113591192745037,0.138351193315102,-0.275856247749398,-0.35912072517843
