"","song_id","society_id","line_1","line_10","line_11","line_12","line_13","line_14","line_15","line_16","line_17","line_18","line_19","line_2","line_20","line_21","line_22","line_23","line_24","line_25","line_26","line_27","line_28","line_29","line_3","line_30","line_31","line_32","line_33","line_34","line_35","line_36","line_37","line_4","line_5","line_6","line_7","line_8","line_9","Society_latitude","Society_longitude","Area_latitude","Area_longitude","Region","Division","Subregion","Area","society","alternative_names","People","People2","People3","Focal_years","cantometrics_samplesize","minutage_samplesize","parlametrics_samplesize","phonotactics_samplesize","Koppen_climate_terrain","Koppen_code","Arensberglomax_taxon","Language","Language_nearsubfamily","Language_largersubfamily","Language_family","Glottocode","Country","dplace_id","EA_cu..UPDATE","EA_Prov_name","EA_Prov_.","EA_.","Culture_Wiki","Society_summary","Notes_1","Culture.Sources","Local_latitude","Local_longitude","Homeland_latitude","Homeland_longitude","Preferred_name","Society_location","Audio_notes","Duration","Audio_file","archivalsource_id","Song","Genre","Song_notes","Performers","Instruments","Vocalist_gender","Lyrics","Living_metadata","Recorded_by","Year","Publisher","Publcation_collection","Repository","Classification_notes","Metadata_notes","Sources","Source_tag","new","notes","group_id","PopName","phylogeny.glottocode","Priority.ranking.for.review","pairing.glottocode","SelectGJB","glottocodeProxyGJB","MorePopsPerGlottocode","commentsChiara","samplePopID","geographicRegion","publication","country","lat","lon","QualityAverage","inDataset","samplesize","glottolog.node1","glottolog.NAME","QualityAverageNEW","samplesizeNEW","median_F_hom","varianc_F_hom","median_proportionHET","n"
"11",1365,19262,0.0833333333333333,1,1,0,0,0,0.666666666666667,0,0.25,1,0.5,0,0.75,1,0,0,0.4,0.25,1,0,0.333333333333333,0.5,0,0,1,0.25,1,0.5,0,0,0,0.25,0,0,0,0,0,-21.92,18.01,-20.54,20.57,"Africa","Southern Africa","W & C Southern Africa","Angola/ Botswana/ Namibia/ South Africa/ Zambia","Juǀʼhoansi","Juǀʼhoan; Dzuǀʼoasi; Zû-ǀhoa; Southeastern ǃXuun; Zhul'hoasi; Zhulhoasiǃ; Xun; Kung; iKung; Bushmen","S Savannah Hunter Gatherers/ San Khoisan","African Hunter-Gatherers","Southern African Peoples","1953; 1961; 1982; 1995; 1950s",20,7,1,12,"Semi Arid Steppe Hot","BSh","C-Africa","South-Eastern Ju (also known as Juǀʼhoan)","South-Eastern Ju","Ju-Kung","Kx'a","juho1239","Namibia",NA,"Aa1","Bushmen",2,"15947","wiki","nan",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottojuho1239 @Ethnoktz @Wiki!Kung",-25.59,21.09,NA,NA,"Juǀʼhoansi","Kalahari Desert  Southwestern Africa",NA,NA,"nan","T1250.5","Giraffe Song 2","Animal Song","Giraffe song","nan","nan",NA,"nan","nan","Nicholas England","1961","Previously Unpublished","Nicholas England Collection of audio recordings from 1951-1961 both originals and duplicates of audio tapes recorded during the John Marshall Ju/’hoan Bushman Expeditions 1950-2000","The John Marshall Ju/’hoan Bushman Film and Video Collection 1950-2000  Human Studies Film Archives  Smithsonian Institution  Washington  D.C.; copy in the Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","nan","@JMJBC1961GiraffeSong2",NA,NA,"19262Ju_hoan_Southjuho1239juho1239","Ju_hoan_North","juho1239",5,"juho1239","YES","0","YES","could you distinguish the two JuHoan? The north one is also called ǂKxʼauǁʼein",NA,"AFRICA","PickrellNatureCommunications2012","Namibia",-18.93725689,21.45244764,595003,"AUGUST_2018",16,"kxaa1236","Kxa",595003,16,0.053105,0.000168329373333333,0.2402462925,19
"12",1366,19262,0.416666666666667,1,0.6,0.166666666666667,0.2,0.166666666666667,0.666666666666667,0.916666666666667,0,0,0.75,0.25,0.25,0.75,0.6,0,0.6,0.25,0,0,1,0.5,0.363636363636364,0,0.5,0.75,1,0,0,0.75,0,1,1,1,0.5,1,1,-21.92,18.01,-20.54,20.57,"Africa","Southern Africa","W & C Southern Africa","Angola/ Botswana/ Namibia/ South Africa/ Zambia","Juǀʼhoansi","Juǀʼhoan; Dzuǀʼoasi; Zû-ǀhoa; Southeastern ǃXuun; Zhul'hoasi; Zhulhoasiǃ; Xun; Kung; iKung; Bushmen","S Savannah Hunter Gatherers/ San Khoisan","African Hunter-Gatherers","Southern African Peoples","1953; 1961; 1982; 1995; 1950s",20,7,1,12,"Semi Arid Steppe Hot","BSh","C-Africa","South-Eastern Ju (also known as Juǀʼhoan)","South-Eastern Ju","Ju-Kung","Kx'a","juho1239","Namibia",NA,"Aa1","Bushmen",2,"15947","wiki","nan",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottojuho1239 @Ethnoktz @Wiki!Kung",-25.59,21.09,NA,NA,"Juǀʼhoansi","Kalahari Desert  Southwestern Africa",NA,NA,"nan","T1250.7","Game Song","Game Song","Game song","nan","nan",NA,"nan","nan","Nicholas England","1961","Previously Unpublished","Nicholas England Collection of audio recordings from 1951-1961 both originals and duplicates of audio tapes recorded during the John Marshall Ju/’hoan Bushman Expeditions 1950-2000","The John Marshall Ju/’hoan Bushman Film and Video Collection 1950-2000  Human Studies Film Archives  Smithsonian Institution  Washington  D.C.; copy in the Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","nan","@JMJBC1961GameSong",NA,NA,"19262Ju_hoan_Southjuho1239juho1239","Ju_hoan_North","juho1239",5,"juho1239","YES","0","YES","could you distinguish the two JuHoan? The north one is also called ǂKxʼauǁʼein",NA,"AFRICA","PickrellNatureCommunications2012","Namibia",-18.93725689,21.45244764,595003,"AUGUST_2018",16,"kxaa1236","Kxa",595003,16,0.053105,0.000168329373333333,0.2402462925,19
"13",1367,19262,1,1,1,1,0,0,0.666666666666667,1,0.25,0,0.25,0,0.75,1,1,0,0.6,0.25,1,0,1,1,0,0,1,0.25,1,0.5,0,0,0,1,1,1,0,0,0,-21.92,18.01,-20.54,20.57,"Africa","Southern Africa","W & C Southern Africa","Angola/ Botswana/ Namibia/ South Africa/ Zambia","Juǀʼhoansi","Juǀʼhoan; Dzuǀʼoasi; Zû-ǀhoa; Southeastern ǃXuun; Zhul'hoasi; Zhulhoasiǃ; Xun; Kung; iKung; Bushmen","S Savannah Hunter Gatherers/ San Khoisan","African Hunter-Gatherers","Southern African Peoples","1953; 1961; 1982; 1995; 1950s",20,7,1,12,"Semi Arid Steppe Hot","BSh","C-Africa","South-Eastern Ju (also known as Juǀʼhoan)","South-Eastern Ju","Ju-Kung","Kx'a","juho1239","Namibia",NA,"Aa1","Bushmen",2,"15947","wiki","nan",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottojuho1239 @Ethnoktz @Wiki!Kung",-25.59,21.09,NA,NA,"Juǀʼhoansi","Kalahari Desert  Southwestern Africa",NA,NA,"nan","T1250.6","Giraffe Song 3","Animal Song","Giraffe song","nan","nan",NA,"nan","nan","Nicholas England","1961","Previously Unpublished","Nicholas England Collection of audio recordings from 1951-1961 both originals and duplicates of audio tapes recorded during the John Marshall Ju/’hoan Bushman Expeditions 1950-2000","The John Marshall Ju/’hoan Bushman Film and Video Collection 1950-2000  Human Studies Film Archives  Smithsonian Institution  Washington  D.C.; copy in the Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","nan","@JMJBC1961GiraffeSong3",NA,NA,"19262Ju_hoan_Southjuho1239juho1239","Ju_hoan_North","juho1239",5,"juho1239","YES","0","YES","could you distinguish the two JuHoan? The north one is also called ǂKxʼauǁʼein",NA,"AFRICA","PickrellNatureCommunications2012","Namibia",-18.93725689,21.45244764,595003,"AUGUST_2018",16,"kxaa1236","Kxa",595003,16,0.053105,0.000168329373333333,0.2402462925,19
"14",1368,19262,1,0.75,0.4,1,0.4,0,1,0.75,0.25,0,0,0.875,0.75,1,1,0,0.4,0.25,0,0,0.333333333333333,0,0.0909090909090909,0.25,0.5,0.25,0.8,0.25,0.25,0,0,1,1,1,1,0,0,-21.92,18.01,-20.54,20.57,"Africa","Southern Africa","W & C Southern Africa","Angola/ Botswana/ Namibia/ South Africa/ Zambia","Juǀʼhoansi","Juǀʼhoan; Dzuǀʼoasi; Zû-ǀhoa; Southeastern ǃXuun; Zhul'hoasi; Zhulhoasiǃ; Xun; Kung; iKung; Bushmen","S Savannah Hunter Gatherers/ San Khoisan","African Hunter-Gatherers","Southern African Peoples","1953; 1961; 1982; 1995; 1950s",20,7,1,12,"Semi Arid Steppe Hot","BSh","C-Africa","South-Eastern Ju (also known as Juǀʼhoan)","South-Eastern Ju","Ju-Kung","Kx'a","juho1239","Namibia",NA,"Aa1","Bushmen",2,"15947","wiki","nan",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottojuho1239 @Ethnoktz @Wiki!Kung",-25.59,21.09,NA,NA,"Juǀʼhoansi","Kalahari Desert  Southwestern Africa",NA,NA,"nan","T1250.8","In Praise of a Pluriarch","Praise Song","Praise song for a pluriarch  wooden harp-guitar with attachment resonator  hollow and triangular in shape","nan","nan",NA,"nan","nan","Nicholas England","1961","Previously Unpublished","Nicholas England Collection of audio recordings from 1951-1961 both originals and duplicates of audio tapes recorded during the John Marshall Ju/’hoan Bushman Expeditions 1950-2000","The John Marshall Ju/’hoan Bushman Film and Video Collection 1950-2000  Human Studies Film Archives  Smithsonian Institution  Washington  D.C.; copy in the Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","nan","@JMJBC1961InPraiseofaPluriarch",NA,NA,"19262Ju_hoan_Southjuho1239juho1239","Ju_hoan_North","juho1239",5,"juho1239","YES","0","YES","could you distinguish the two JuHoan? The north one is also called ǂKxʼauǁʼein",NA,"AFRICA","PickrellNatureCommunications2012","Namibia",-18.93725689,21.45244764,595003,"AUGUST_2018",16,"kxaa1236","Kxa",595003,16,0.053105,0.000168329373333333,0.2402462925,19
"15",1498,25730,0.0833333333333333,0.75,0.4,0,0.4,0,0.666666666666667,0.416666666666667,0.5,0.428571428571429,0,0.125,0.5,0.75,0,0.5,0.6,0.5,0,0,0.666666666666667,0.5,0.0909090909090909,0.25,1,0.5,0.6,0.75,0.75,0.5,0.5,0.25,0,0,0.25,0,0,63.27,-123.64,63.54,-119.59,"North America","Canada","W Canadian Subarctic","N W Territories","Sahtu Dene","Slavey; Dene; Hare; Dehcho; Slave","Dené","N Althabaskan Peoples","Subarctic Indigenous Peoples","1913; 1957; 1961; 1920s",11,NA,1,NA,"Cool Continental/ Subarctic","Dfc","HF-Arctic","Slave","Northwestern Canada Athabaskan","Athabaskan","Athapaskan-Eyak-Tlingit","slav1253","Canada",NA,"Na16","Northeastern Athapaskans",134,"33380","wiki","nan",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottoslav1253 @Ethnoden @WikiSahtu",66.25,-128.63,NA,NA,"Sahtu Dene","Fort Good Hope  North West Territory  Canada","Poor sound","0:01:14","PENDING","T1318.4.1","Love Song, Ula","Love Song","Love song  Ula  male soloist in litany over drum and shaker  audience in background","Male solo  drum  shaker","Male Voice; Drum; Shaker","Men","nan","nan","Hiroko Sue","1961","Canadian Museum of Civilization","Mercury Series  Canadian Museum of Civilization","Canadian Museum of History (formerly: of Civilization)  Quebec; Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"T5409R22m","Recordings of indigenous North Americans will not be published on this site without permission from tribal representatives.","@Hara1980HareIndians",NA,NA,"25730slav1253slav1253","Chipewyan","sout2959",3,"slav1253",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
"16",1499,28337,0.0833333333333333,0.5,0.4,0,0.2,0,0.666666666666667,0.916666666666667,0.5,0,0,0.125,0.25,0.5,0,0,0.8,0.5,0,0,0,0,0.0909090909090909,0.5,0,0.5,0.6,0.5,0.25,0.5,0.5,0.25,0,0,0.25,0,0,44.95,-68.65,47.32,-68.89,"North America","United States/ Canada","N E Woodlands","Wabanahkik Reg","Wabanaki","Mi'kmaq; Maliseet; Passamaquoddy; Abenaki; Penobscot","Wabanaki","E Algonquian Peoples","Northeast Woodlands Peoples","1959; 1951-59; 1952-59",11,NA,NA,NA,"Temperate Continental","Dfb","HF-odun (Unclassified Hunters & Fishers W/ O Animal Husbandry)","Algonquian-Blackfoot","Algonquian-Blackfoot","Algonquian-Blackfoot","Algic","algo1256","United States",NA,NA,NA,NA,"45422; 21031","wiki","Members of the Wabanaki Confederacy  the Wabanaki peoples  are in and named for the area which they call Wabanahkik (""Dawnland"")  roughly the area that became the French colony of Acadia. In recent official statements  the Confederacy has emphasized common cause with  and acceptance of  alliances with environmental activists toward the goal of protecting their land and waters. They gained powers under the United Nations 2010 Declaration on the Rights of Indigenous Peoples (DRIP) and related treaties which major powers have signed.",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottoalgo1256  @WikiWabanaki",44.93,-68.64,NA,NA,"Wabanaki","Old Town  Maine",NA,"0:01:17","PENDING","T1318.3.2","Pine Needle Dance","Dance Song","Dance song  N. Smith explains about the pine needle rattle and how shaking it would make the pine cones dance","Male voice  pine needle shaker","Male Voice; Pine Needle Shaker","Men","nan","nan","Nicholas N. Smith","1952-59","Previously Unpublished","Nicholas N. Smith collection  Canadian Museum of History","Canadian Museum of History (formerly: of Civilization)  Quebec; Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"T5409R21","Recordings of indigenous North Americans will not be published on this site without permission from tribal representatives.","@NNSC1951-9WeddingDance",NA,NA,"28337algo1256algo1256","Algonquin","algo1255",10,"algo1256",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
"17",1500,28337,0.583333333333333,0.5,0.8,0.166666666666667,0.2,0.166666666666667,0.666666666666667,0.166666666666667,0.25,1,0.5,0.125,0.75,0.75,0,0.25,0.8,0.5,0.333333333333333,0.333333333333333,0,0,0.363636363636364,0.5,0,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.75,44.95,-68.65,47.32,-68.89,"North America","United States/ Canada","N E Woodlands","Wabanahkik Reg","Wabanaki","Mi'kmaq; Maliseet; Passamaquoddy; Abenaki; Penobscot","Wabanaki","E Algonquian Peoples","Northeast Woodlands Peoples","1959; 1951-59; 1952-59",11,NA,NA,NA,"Temperate Continental","Dfb","HF-odun (Unclassified Hunters & Fishers W/ O Animal Husbandry)","Algonquian-Blackfoot","Algonquian-Blackfoot","Algonquian-Blackfoot","Algic","algo1256","United States",NA,NA,NA,NA,"45422; 21031","wiki","Members of the Wabanaki Confederacy  the Wabanaki peoples  are in and named for the area which they call Wabanahkik (""Dawnland"")  roughly the area that became the French colony of Acadia. In recent official statements  the Confederacy has emphasized common cause with  and acceptance of  alliances with environmental activists toward the goal of protecting their land and waters. They gained powers under the United Nations 2010 Declaration on the Rights of Indigenous Peoples (DRIP) and related treaties which major powers have signed.",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottoalgo1256  @WikiWabanaki",44.93,-68.64,NA,NA,"Wabanaki","Old Town  Maine",NA,"0:02:01","PENDING","T1318.3.1","Wedding Dance","Wedding Song; Dance Song","Wedding dance  male leader  mixed unison chorus in antiphony","Male leader  mixed choir  shaker","Male Voice; Mixed Voices; Shaker","Mixed adults","nan","nan","Nicholas N. Smith","1952-59","Previously Unpublished","Nicholas N. Smith colleciton  Canadian Museum of History","Canadian Museum of History (formerly: of Civilization)  Quebec; Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"T5409R20","Recordings of indigenous North Americans will not be published on this site without permission from tribal representatives.","@NNSC1951-9PineNeedleDance",NA,NA,"28337algo1256algo1256","Algonquin","algo1255",10,"algo1256",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
"18",1506,25730,0.0833333333333333,0.75,0.8,0,0.2,0,0.666666666666667,0.833333333333333,0.5,0.142857142857143,0,0.125,0.25,0.75,0,0.25,0.6,0.25,0,0,0.333333333333333,0.5,0.0909090909090909,0.25,0.5,0.25,0.2,0.75,0.5,0.25,0.25,0.25,0,0,0.25,0,0,63.27,-123.64,63.54,-119.59,"North America","Canada","W Canadian Subarctic","N W Territories","Sahtu Dene","Slavey; Dene; Hare; Dehcho; Slave","Dené","N Althabaskan Peoples","Subarctic Indigenous Peoples","1913; 1957; 1961; 1920s",11,NA,1,NA,"Cool Continental/ Subarctic","Dfc","HF-Arctic","Slave","Northwestern Canada Athabaskan","Athabaskan","Athapaskan-Eyak-Tlingit","slav1253","Canada",NA,"Na16","Northeastern Athapaskans",134,"33380","wiki","nan",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottoslav1253 @Ethnoden @WikiSahtu",65.18,-123.42,NA,NA,"Sahtu Dene","Deline  Great Bear Lake  Northwest Territory  Canada","Poor sound","0:02:09","PENDING","T1318.1.1","Dance from Jean Marie River, 1","Dance Song","Dance from Jean Marie River  male soloist in litany over glass jar and drum","Male solo  glass jar  drum","Male Voice; Glass Jar; Drum","Men","nan","nan","Father Henri Posset","1957","Musèe National du Canada","Musèe National du Canada. Posset  Henri. PO 2-5.","Canadian Museum of History (formerly: of Civilization)  Quebec; Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"T5409R14m","Recordings of indigenous North Americans will not be published on this site without permission from tribal representatives.","@CMH1957DancefromJeanMarieRiver1",NA,NA,"25730slav1253slav1253","Chipewyan","sout2959",3,"slav1253",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
"19",1507,25730,0.416666666666667,0.75,0.8,0.166666666666667,0.2,0,0.666666666666667,0.916666666666667,0.5,0.142857142857143,0,0.125,0.25,0.75,0,0.25,0.6,0.75,0,0,0.333333333333333,0,0.0909090909090909,0.25,0.5,0.5,0.4,0.75,0.75,0.75,0.5,0.5,0.5,0.5,0.25,0,0,63.27,-123.64,63.54,-119.59,"North America","Canada","W Canadian Subarctic","N W Territories","Sahtu Dene","Slavey; Dene; Hare; Dehcho; Slave","Dené","N Althabaskan Peoples","Subarctic Indigenous Peoples","1913; 1957; 1961; 1920s",11,NA,1,NA,"Cool Continental/ Subarctic","Dfc","HF-Arctic","Slave","Northwestern Canada Athabaskan","Athabaskan","Athapaskan-Eyak-Tlingit","slav1253","Canada",NA,"Na16","Northeastern Athapaskans",134,"33380","wiki","nan",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottoslav1253 @Ethnoden @WikiSahtu",65.18,-123.42,NA,NA,"Sahtu Dene","Deline  Great Bear Lake  North West Territory  Canada","Poor sound","0:02:19","PENDING","T1317.15","New Year's Day Dances 2","Dance Song; New Year Song","New Year's Day dances  mixed group dances  sounds of children and drum","Male leaders  mixed chorus  drum","Male Voices; Mixed Voices; Drum","Mixed adults","nan","nan","Father Henri Posset","1957","Musèe National du Canada","Musèe National du Canada. Posset  Henri. PO 2-6.","Canadian Museum of History (formerly: of Civilization)  Quebec; Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"T5408R51m","Recordings of indigenous North Americans will not be published on this site without permission from tribal representatives.","@CMH1957NewYearsDayDances2",NA,NA,"25730slav1253slav1253","Chipewyan","sout2959",3,"slav1253",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
"20",1508,25730,0.333333333333333,0.75,0.8,0.166666666666667,0,0,0.333333333333333,0.916666666666667,0.5,0.142857142857143,0,0,0.5,0.75,0,0.25,0.6,0.75,0,0,0.333333333333333,0,0,0.25,0,0.5,0.4,0.75,0.75,0.75,0.5,0.5,0.5,0.75,0,0,0,63.27,-123.64,63.54,-119.59,"North America","Canada","W Canadian Subarctic","N W Territories","Sahtu Dene","Slavey; Dene; Hare; Dehcho; Slave","Dené","N Althabaskan Peoples","Subarctic Indigenous Peoples","1913; 1957; 1961; 1920s",11,NA,1,NA,"Cool Continental/ Subarctic","Dfc","HF-Arctic","Slave","Northwestern Canada Athabaskan","Athabaskan","Athapaskan-Eyak-Tlingit","slav1253","Canada",NA,"Na16","Northeastern Athapaskans",134,"33380","wiki","nan",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottoslav1253 @Ethnoden @WikiSahtu",65.18,-123.42,NA,NA,"Sahtu Dene","Deline  Great Bear Lake  North West Territory  Canada","Poor sound","0:02:43","PENDING","T1317.14","New Year's Day Dances","Dance Song; New Year Song","New Year's Day dances  mixed group dances  sounds of children and drum","Male leaders  mixed chorus  drum","Male Voices; Mixed Voices; Drum","Mixed adults","nan","nan","Father Henri Posset","1957","Musèe National du Canada","Musèe National du Canada. Posset  Henri. PO 2-6.","Canadian Museum of History (formerly: of Civilization)  Quebec; Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"T5408R50m","Recordings of indigenous North Americans will not be published on this site without permission from tribal representatives.","@CMH1957NewYearsDayDances",NA,NA,"25730slav1253slav1253","Chipewyan","sout2959",3,"slav1253",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
"21",15,30095,0.416666666666667,0,0.4,0.166666666666667,0,0,0.666666666666667,0.833333333333333,0.25,0,0.5,0,0.25,0.5,0.2,0.5,0.6,0.5,0.333333333333333,0,0.666666666666667,0,0,1,0,0.25,0.2,0.75,0.75,0.5,0.5,1,0.5,0.5,0,0,0,4.43,116.18,5.14,116.88,"Southeast Asia","Island S E Asia","Greater Sundas","Sabah  Borneo","Tagal Murut","Kalignatu","Murut Peoples","nan","Borneo Indigenous Peoples","1961; 1953-73",7,NA,NA,NA,"Tropical Rainforest","Af","nan","Tagal Murut","Southwest Sabahan","Malayo-Polynesian","Austronesian","taga1273","Malaysia",NA,NA,NA,NA,NA,"wiki","The Muruts are related peoples inhabiting the interior of N. Borneo and Indonesian Borneo  and practicing shifting cultivation  except for the Nabai Muruts who are wet padi rice farmers. Multiple families live in one structure on stilts; in the center is a Lansaran or spring dance floor for community events",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @Koppen2006UpdatedWorldMap   @WikiMurut  @Glottotaga1273",4.54,116.31,NA,NA,"Tagal Murut","Kampong Riam  Borneo  W C Indonesia",NA,"0:02:44","T5422R42","3A31.A8; WFS3.41","Kalignatu","Pantun","Pantun sung by Tagal Muruts  mixed chorus in harmony  occasionally sustaining pitches under sung lines","Mixed chorus","Mixed Voices","Mixed adults","nan","nan","Ivan Polunin","1961","Smithsonian Folkways","Murut Music of North Borneo. Folkways Recordings FE4459  1961","Ralph Rinzler Folklife Archives and Collections  Smithsonian Center for Folklife and Cultural Heritage. http://www.folklife.si.edu/archive; Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","http://www.folkways.si.edu/TrackDetails.aspx?itemid=14729","@FW1961MurutMusicNorthBorneo",NA,NA,"30095taga1273taga1273","Murut","timu1262",2,"taga1273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"22",1533,12849,0.0833333333333333,0,1,0,1,0.333333333333333,0.666666666666667,0,0.25,1,0.5,0.375,0.75,0.75,0,0.25,0.4,0.75,1,1,0.666666666666667,0.5,0.545454545454545,1,0.5,0.5,0,0.75,0.5,0.5,1,0.25,0,0,0.75,0.5,0.5,20.79,93.97,21.49,95.76,"Southeast Asia","Mainland S E Asia","Indochinese Peninsula","Myanmar","Burmese","Myanmar; Birmania; Birmanie; Myanmarese","Bamar","nan","Burmese Peoples","1951; 1973-4",11,7,2,NA,"Tropical Savannah","Aw","PA-East Asian Irrigation","Burmese","Burmish","Burmo-Qiangic","Sino-Tibetan","nucl1310","Myanmar",NA,"Ei3","South Burma",89,"12594","wiki","The Bamar people (also commonly known as the Burmese and Burmans) are a Sino-Tibetan indigenous group and nation native to Myanmar. They are the dominant and largest group of the country. ",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottonucl1310 @Ethnomya @WikiBamar",21.95,96.08,NA,NA,"Burmese","Mandalay  Myanmar","Second half bleed from another recording on the original ","0:03:11","T5421R20","T1341.8","Song with Flute and Xylophone",NA,"Unison between flute and xylophone","Sein Be Da  na  oboe  saing waing  gong chime circle  pah waing  drum circle  large drum  clappers  bell  cymbals","Sein Be Da; Na  Oboe; Saing Waing (Gong Chime Circle); Pat-Waing (Drum Circle); Large Drum; Clappers; Bell; Cymbals",NA,"nan","nan","Robert Garfias","1973-4","Previously Unpublished","Robert Garfias collection  Burma. Tape VII.8. and VIII","Dept. Of Ethnomusicology  University of California  Irvine; Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","Song restricted; old 78-rpm Record","@GC1973HsaingWang78s",NA,NA,"12849Burmesenucl1310nucl1310","Burmese","nucl1310",5,"nucl1310","YES","0",NA,NA,NA,"SOUTHEAST_ASIA","SkoglundNature2016","Myanmar",17.96,96.72,590458.5,"AUGUST_2018",10,"sino1245","Sino-Tibetan",590458.5,10,0.089305,9.94354322222222e-05,0.232101712,11
